Nomor Peraturan,Judul,Detail URL,Document URL,Document Type
45/PMK.03/2008,Pedoman Penghitungan Pengkreditan Pajak Masukan Bagi Pengusaha Kena Pajak yang Berdasarkan Undang-Undang No. 7 Tahun 1983 tentang Pajak Penghasilan Sebagaimana Telah Beberapa Kali Diubah Terakhir dengan Undang-Undang Nomor 17 Tahun 2000 Memilih Dikenakan Pajak dengan Menggunakan Norma Penghitungan Penghasilan Neto,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/36497c60-739e-4edb-93a8-05f5ac022afc,https://jdih.kemenkeu.go.id/FullText/2008/45~PMK.03~2008Per.HTM,HTM
44/PMK.01/2008,Persyaratan dan Pelaksanaan Pemberian Jaminan Pemerintah untuk  Percepatan Pembangunan Pembangkit Tenaga Listrik yang Menggunakan Batubara,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/d4bf231b-8701-42e7-86df-f1f1bb42e507,https://jdih.kemenkeu.go.id/FullText/2008/44~PMK.01~2008Per.HTM,HTM
43/PMK.03/2008,"Penggunaan Nilai Buku atas Pengalihan Harta dalam Rangka Penggabungan, Peleburan, atau Pemekaran Usaha",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/c916b5ad-2631-4ac7-9254-e1f67d5ffa2e,https://jdih.kemenkeu.go.id/FullText/2008/43~PMK.03~2008Per.HTM,HTM
42/PMK.01/2008,Pengadaan Barang/Jasa Secara Elektronik di Lingkungan Departemen Keuangan,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/7d912fa4-15dd-45dd-b85d-f2c2ab0dba43,https://jdih.kemenkeu.go.id/FullText/2008/42~PMK.01~2008Per.HTM,HTM
41/PMK.011/2008,Penetapan Tarif Bea Masuk dalam Rangka Asean-Korea Free Trade Area (Ak-Fta).,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/55e3cb67-ad6b-4ba9-a434-8abe3ccaad6a,https://jdih.kemenkeu.go.id/FullText/2008/41~PMK.011~2008Per.HTM,HTM
40/PMK.06/2008,Nilai Final dan Pelaksanaan Hak-Hak Pemerintah yang Timbul Sebagai Akibat Penambahan Penyertaan Modal Negara Republik Indonesia Ke dalam Modal Saham Perusahaan Perseroan (Persero) Pt Bank Tabungan Negara dalam Rangka Program Rekapitalisasi Bank Umum,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/722d98db-5a02-431d-a91f-93befa9c8088,https://jdih.kemenkeu.go.id/FullText/2008/40~PMK.06~2008Per.HTM,HTM
39.1/PMK.011/2008,"Penganaan Bea Masuk Anti Dumping Terhadap Impor Hot Rolled Coil Dari Negara Cina, India, Risia, Taiwan dan Thailand",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/a4eddfec-200a-4501-9f5f-df55db790f6c,https://jdih.kemenkeu.go.id/FullText/2008/39.1~PMK.011~2008Per.HTM,HTM
39/PMK.07/2008,Penetapan Perkiraan Alokasi Dana Bagi Hasil Pajak Bumi dan Bangunan Bagian Daerah Tahun Anggaran 2008,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/a1756acb-924d-429a-8bdc-32759fd47de5,https://jdih.kemenkeu.go.id/FullText/2008/39~PMK.07~2008Per.HTM,HTM
38/PMK.07/2008,Penetapan Perkiraan Alokasi Dana Bagi Hasil Bea Perolehan Hak atas Tanah dan Bangunan Bagian Daerah Tahun Anggaran 2008,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/458ed743-72ca-4112-8e59-c4f83251acd4,https://jdih.kemenkeu.go.id/FullText/2008/38~PMK.07~2008Per.HTM,HTM
37/PMK.010/2008,"Besar Santunan dan Inuran Wajib Dana Pertanggungan Wajib Kecelakaan Penumpang Alat Angkutan Penumpang Umum di Darat, Sungai/Danau, Ferry/Penyebrangan, Laut dan Udara",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/d5c6d9fe-c370-4f4f-9d6c-ebe9f126d432,https://jdih.kemenkeu.go.id/FullText/2008/37~PMK.010~2008Per.HTM,HTM
36/PMK.010/2008,Besar Santunan dan Sumbangan Wajib Dana Kecelakaan Lalu Lintas Jalan,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/08924e1b-28f0-4779-968b-c3d217255331,https://jdih.kemenkeu.go.id/FullText/2008/36~PMK.010~2008Per.HTM,HTM
35/PMK.03/2008,Perubahan atas Peraturan Menteri Keuangan Nomor 620/PMK.03/2004 tentang Jenis Barang Kena Pajak yang Tergolong Mewah Selain Kendaraan Bermotor yang Dikenakan Pajak Penjualan atas Ats Barang Mewah,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/a9a9960c-fbcb-4d0d-b395-d50bf53eb9e9,https://jdih.kemenkeu.go.id/FullText/2008/35~PMK.03~2008Per.HTM,HTM
34/PMK.05/2008,"Tarif Layanan Badan Layanan Umum Lembaga Pengelola Dana Bergulir Koperasi dan Usaha Mikro, Kecil, dan Menengah pada Kementerian Negara Koperasi dan Usaha Kecil dan Menengah",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/956c2839-3c51-4c41-a0a8-72cf3d229565,https://jdih.kemenkeu.go.id/FullText/2008/34~PMK.05~2008Per.HTM,HTM
33/PMK.03/2008,Perubahan Kedua atas Keputusan Menteri Keuangan Nomor 516/KMK.04/2000 tentang Tata Cara Penentuan Besarnya Nilai Perolehan Objek Pajak Tidak Kena Pajak Bea Perolehan Hak atas Tanah dan Bangunan,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/f3090cc0-a481-4351-a9bc-787bab2dc723,https://jdih.kemenkeu.go.id/FullText/2008/33~PMK.03~2008Per.HTM,HTM
32/PMK.04/2008,Perubahan atas Keputusan Menteri Keuangan Nomor 399/KMK.01/1996 tentang Gudang Berikat,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/bdb4dd3b-ac65-43f8-8317-4704a061fa60,https://jdih.kemenkeu.go.id/FullText/2008/32~PMK.04~2008Per.HTM,HTM
31/PMK.03/2008,Perubahan Keempat atas Keputusan Menteri Keuangan Nomor 155/KMK.03/2001 tentang Pelaksanaan Pajak Pertambahan Nilai yang Dibebaskan atas Impor dan/atau Penyerahan Barang Kena Pajak Tertentu yang Bersifat Strategis,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/afde2658-5d06-4330-968d-6633a0f43e60,https://jdih.kemenkeu.go.id/FullText/2008/31~PMK.03~2008Per.HTM,HTM
30/PMK.08/2008,Perubahan atas Peraturan Menteri Keuangan Nomor 108/PMK.08/2007 tentang Sistem Dealer Utama,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/893b4275-5300-4e0e-80e5-1bcff9505951,https://jdih.kemenkeu.go.id/FullText/2008/30~PMK.08~2008Per.HTM,HTM
29/PMK.04/2008,"Pembebasan Bea Masuk atas Impor Persenjataan, Amunisi, Perlengkapan Militer dan Kepolisian, Termasuk Suku Cadang, Serta Barang dan Bahan Yng Dipergunakan untuk Menghasilkan Barang yang Dipergunakan Bagi Keperluan Pertahanan dan Keamanan",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/b6d2a11c-b958-40d7-ac2d-1e2198bff616,https://jdih.kemenkeu.go.id/FullText/2008/29~PMK.04~2008Per.HTM,HTM
28/PMK.04/2008,Pembebasan Bea Masuk atas Impor Barang Pindahan,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/db17b525-08c8-42ce-a6e0-bf0b4c3fb92d,https://jdih.kemenkeu.go.id/FullText/2008/28~PMK.04~2008Per.HTM,HTM
27/PMK.04/2008,"Impor atau Ekspor Tenaga Listrik, Barang Cair, atau Gas Melalui Transmisi atau Saluran Pipa",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/6990ffc7-4150-4883-912a-592348e61b3e,https://jdih.kemenkeu.go.id/FullText/2008/27~PMK.04~2008Per.HTM,HTM
26/PMK.04/2008,Penundaan Pelunasan Kekurangan Pembayaran Bea Masuk dan/atau Sanksi Administrasi Berupa Denda,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/1b0be332-cecb-4c1e-9e8b-e62c8edb1456,https://jdih.kemenkeu.go.id/FullText/2008/26~PMK.04~2008Per.HTM,HTM
25/PMK.011/2008,Pajak Pertambahan Nilai Ditanggung Pemerintah atas Impor dan/atau Penyerahan dalam Negeri Gandum Pos Tarif 1001.90.19.00,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/b48c5684-1b7f-49da-bf14-7350be5703a2,https://jdih.kemenkeu.go.id/FullText/2008/25~PMK.011~2008Per.HTM,HTM
24/PMK.03/2008,Tata Cara Pelaksanaan Penagihan dengan Surat Paksa dan Pelaksanaan Penagihan Seketika dan Sekaligus,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/68f219fa-62eb-4817-b5ef-0c6bb39fb97e,https://jdih.kemenkeu.go.id/FullText/2008/24~PMK.03~2008Per.HTM,HTM
23/PMK.03/2008,Tata Cara Penerbitan Surat Ketetapan Pajak,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/aebc34ee-97a4-4283-88be-f46a0e0b5aa1,https://jdih.kemenkeu.go.id/FullText/2008/23~PMK.03~2008Per.HTM,HTM
22/PMK.03/2008,Persyaratan Serta Pelaksanaan Hak dan Kewajiban Seorang Kuasa,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/6e8719f5-036c-4f2a-ab1f-953258ad4c16,https://jdih.kemenkeu.go.id/FullText/2008/22~PMK.03~2008Per.HTM,HTM
21/PMK.03/2008,"Tata Cara Pengurangan dan Penghapusan Sanksi Administrasi, Pengurangan atau Pembatalan Surat Ketetapan Pajak atau Surat Tagihan Pajak yang Tidak Dibayar, dan Pembatalan Hasil Pemeriksaan",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/39f9f607-6a53-42ff-bf75-1074d7127028,https://jdih.kemenkeu.go.id/FullText/2008/21~PMK.03~2008Per.HTM,HTM
20/PMK.03/2008,"Jangka Waktu Pendaftaran dan Pelaporan Kegiatan Usaha, Tata Cara Pendaftaran dan Penghapusan Nomor Pokok Wajib Bapak, Serta Pengukuhan dan Pencabutan Pengukuhan Pengusaha Kena Pajak",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/df91b491-ccf4-4848-9876-ca4ae3d3f5ff,https://jdih.kemenkeu.go.id/FullText/2008/20~PMK.03~2008Per.HTM,HTM
19/PMK.03/2008,"Tata Cara Pembetulan Kesalahan Tulis, Kesalahan Hitung, dan/atau Kekeliruan Penerapan Ketentuan Tertentu dalam Peraturan Perundang-Undangan Perpajakan",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/dca4686b-b676-4ad5-a423-e0269525f2d2,https://jdih.kemenkeu.go.id/FullText/2008/19~PMK.03~2008Per.HTM,HTM
18/PMK.03/2008,Penghapusan Sanksi Administrasi atas Keterlambatan Pelunasan Kekurangan Pembayaran Pajak Sehubungan dengan Penyampaian Surat Pemberitahuan Tahunan untuk Tahun Pajak 2007 dan Sebelumnya Serta Pembetulan Surat Pemberitahuan Tahunan untuk Tahun Pajak Sebelum Tahun 2007,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/454ebcad-0fb8-4496-a0ac-8304f55b9250,https://jdih.kemenkeu.go.id/FullText/2008/18~PMK.03~2008Per.HTM,HTM
17/PMK.01/2008,Jasa Akuntan Publik.,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/0d4d1a74-df0e-4e95-88f1-d6050787d3bb,https://jdih.kemenkeu.go.id/FullText/2008/17~PMK.01~2008Per.HTM,HTM
16/PMK.011/2008,Pembebasan Bea Masuk atas Impor Barang dan Bahan yang Akan Dirakit Menjadi Kendaraan Bermotor untuk Tujuan Ekspor,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/3b43838d-539e-4dc6-be68-bd1ad00f51ee,https://jdih.kemenkeu.go.id/FullText/2008/16~PMK.011~2008Per.HTM,HTM
15/PMK.011/2008,Pajak Pertambahan Nilai Dibayar oleh Pemerintah atas Penyerahan Minyak Goreng dalam Kemasan di dalam Negeri,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/629c9a0f-c9d5-44a5-8ca5-21a775caee86,https://jdih.kemenkeu.go.id/FullText/2008/15~PMK.011~2008Per.HTM,HTM
14/PMK.011/2008,Pajak Pertambahan Nilai Dibayar oleh Pemerintah atas Penyerahan Minyak Goreng Curah di dalam Negeri,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/c7a13d23-b339-47de-8ca0-a070d3ac2ae6,https://jdih.kemenkeu.go.id/FullText/2008/14~PMK.011~2008Per.HTM,HTM
12/PMK.01/2008,Sistem Akuntansi Pusat Investasi Pemerintah.,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/f3b8ef05-67b4-431f-bfcc-765de15dc57b,https://jdih.kemenkeu.go.id/FullText/2008/12~PMK.01~2008Per.HTM,HTM
10/PMK.011/2008,Pajak Pertambahan Nilai Ditanggung Pemerintah atas Impor dan/atau Penyerahan Gandum dan Tepung Gandum/Terigu,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/35cff0d8-bcc8-4e64-9e49-c010f40dc660,https://jdih.kemenkeu.go.id/FullText/2008/10~pmk.011~2008Per.HTM,HTM
09/PMK.011/2008,Perubahan Kedelapan atas Peraturan Menteri Keuangan Nomor 92/PMK.02/2005 tentang Penetapan Jenis Barang Ekspor Tertentu dan Besaran Tarif Pungutan Ekspor,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/083ffddb-1950-4ed0-9133-12508b203b4c,https://jdih.kemenkeu.go.id/FullText/2008/09~PMK.011~2008Per.HTM,HTM
08/PMK.03/2008,"Perubahan Keempat atas Keputusan Menteri Keuangan Nomor 254/KMK.03/2001 tentang Penunjukan Pemungut Pajak Penghasilan Pasal 22, Sifat dan Besarnya Pungutan Serta Tatacara Penyetoran dan Pelaporannya",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/d5ea900a-7d9f-4180-9877-dacef194f691,https://jdih.kemenkeu.go.id/FullText/2008/08~PMK.03~2008Per.HTM,HTM
07/PMK.05/2008,"Perubahan Kedua atas Peraturan Menteri Keuangan Nomor 45/PMK.05/2007 tentang Perjalanan Dinas Jabatan dalam Negeri Bagi Pejabat Negara, Pegawai Negeri, dan Pegawai Tidak Tetap.",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/f56f4aee-c355-4af2-89a6-6787625f0989,https://jdih.kemenkeu.go.id/FullText/2008/07~PMK.05~2008Per.HTM,HTM
06/PMK.05/2008,Perubahan atas Peraturan Menteri Keuangan Nomor 22/PMK.05/2007 tentang Pemberian Uang Makan Bagi Pegawai Negeri Sipil,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/29dd8fd3-4a36-4634-84a6-62baa572fcd1,https://jdih.kemenkeu.go.id/FullText/2008/06~PMK.05~2008Per.HTM,HTM
05/PMK.011/2008,Penetapan Tarif Bea Masuk atas Impor Tepung Gandum,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/1e3dfc6d-1ed5-4c38-8dab-7695b7613c96,https://jdih.kemenkeu.go.id/FullText/2008/05~PMK.011~2008Per.HTM,HTM
04/PMK.07/2008,Pelaksanaan dan Pertanggungjawaban Anggaran Transfer Ke Daerah,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/fbf111b4-30c3-4ff7-a60f-690da569947c,https://jdih.kemenkeu.go.id/FullText/2008/04~PMK.07~2008Per.HTM,HTM
03/PMK.04/2008,Perpanjangan Masa Berlakunya Keputusan Menteri Keuangan Nomor 111/KMK.04/2003 tentang Pemeriksaan Mendadak Kepabeanan di Bidang Impor Sebagaimana Telah Beberapa Kali Diubah Terakhir dengan Peraturan Menteri Keuangan Nomor 114/PMK.04/2006,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/4bea2001-14a5-45c7-9409-f367790495a5,https://jdih.kemenkeu.go.id/FullText/2008/03~PMK.04~2008Per.HTM,HTM
02/PMK.06/2008,Penilaian Barang Milik Negara,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/8d4dbcb4-4ad6-4ed2-9bcd-86317c9f65cf,https://jdih.kemenkeu.go.id/FullText/2008/02~PMK.06~2008Per.HTM,HTM
01/PMK.011/2008,Penetapan Tarif Bea Masuk atas Impor Kacang Kedelai,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/48382756-c23a-408c-9825-1669295c2a6c,https://jdih.kemenkeu.go.id/FullText/2008/01~PMK.011~2008Per.HTM,HTM
221/PMK.05/2007,Perubahan atas Keputusan Menteri Keuangan Nomor 347A/KMK.017/2000 tentang Pengelolaan Rekening Pembangunan Daerah,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/86c81628-4810-42ca-9a88-c71671d8daf4,https://jdih.kemenkeu.go.id/FullText/2007/221~PMK.05~2007Per.HTM,HTM
220/PMK.01/2007,Kode Etik Pegawai di Lingkungan Badan Pendidikan dan Pelatihan Keuangan Departemen Keuangan Republik Indonesia,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/78ac4f21-566a-4dbd-b374-aeddb2de082a,https://jdih.kemenkeu.go.id/FullText/2007/220~PMK.01~2007Per.HTM,HTM
219/PMK.01/2007,Kode Etik Pegawai Badan Kebijakan Fiskal,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/1172aa25-13b4-48e2-b15a-88f2f79944e5,https://jdih.kemenkeu.go.id/FullText/2007/219~PMK.01~2007Per.HTM,HTM
218/PMK.05/2007,Tatacara Pembukaan dan Pengelolaan Rekening  Milik Bendahara Umum Negara,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/b92fbd9a-30e3-4045-bef9-232c09a8e468,https://jdih.kemenkeu.go.id/FullText/2007/218~PMK.05~2007Per.HTM,HTM
217/PMK.07/2007,Penetapan Perkiraan Alokasi Tambahan Dana Bagi Hasil Sumber Daya Alam Pertambangan Minyak Bumi dan Gas Bumi untuk Provinsi Nanggroe Aceh Darussalam Tahun Anggaran 2008,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/a2d0a140-819e-4d99-8817-3bd0f070b65c,https://jdih.kemenkeu.go.id/FullText/2007/217~PMK.07~2007Per.HTM,HTM
216/PMK.07/2007,Penetapan Perkiraan Alokasi Dana Bagi Hasil Sumber Daya Alam Pertambang Minyak Bumi dan Gas Bumi   Tahun Anggaran 2008,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/ce011867-2e22-49c0-ae04-4d3b0c0ef182,https://jdih.kemenkeu.go.id/FullText/2007/216~PMK.07~2007Per.HTM,HTM
215/PMK.02/2007,"Tatacara Penyediaan, Penghitungan dan Pembayaran Subsidi Liquefied Petroleum Gas (Lpg) Tabung 3 Kilogram",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/e0a5c559-1d4c-45aa-84f6-a848467884e1,https://jdih.kemenkeu.go.id/FullText/2007/215~PMK.02~2007Per.HTM,HTM
214/PMK.04/2007,Perubahan atas Peraturan Menteri Keuangan Nomor 65/PMK.04/2007 tentang Pengusaha Pengurusan Jasa Kepabeanan,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/7a910ac8-33d4-464d-a322-c85306c41262,https://jdih.kemenkeu.go.id/FullText/2007/214~PMK.04~2007Per.HTM,HTM
213/PMK.02/2007,"Tatacara Penyediaan, Pencairan dan Pertanggungjawaban Dana Pengadaan Cadangan Beras Pemerintah Tahun  Anggaran 2007",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/2ffe56e3-2d04-4c7b-91af-eecb3f57d5ea,https://jdih.kemenkeu.go.id/FullText/2007/213~PMK.02~2007Per.HTM,HTM
212/PMK.04/2007,Pencabutan Keputusan Bersama Menteri Keuangan dan Menteri Perindustrian dan Perdagangan Nomor 527/KMK.04/2002 dan Nomor 819/Mpp/Kep/12/2002 tentang Tertib Adminstrasi Importir,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/560e6735-b6aa-46fa-a2fb-3ac93724bfba,https://jdih.kemenkeu.go.id/FullText/2007/212~PMK.04~2007Per.HTM,HTM
202/PMK.03/2007,Tatacara Pemeriksaan Bukti Permulaan Tindak Pidana di Bidang Perpajakan,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/03cedfc5-3e9c-4b17-8c31-576734e48dc2,https://jdih.kemenkeu.go.id/FullText/2007/202~PMK.03~2007Per.HTM,HTM
201/PMK.03/2007,Tatacara Permintaan Keterangan atau Bukti Dari Pihak-Pihak yang Terikat oleh Kewajiban Merahasiakan,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/bd2d8d58-6f73-4614-948b-9f3ab53dbac9,https://jdih.kemenkeu.go.id/FullText/2007/201~PMK.03~2007Per.HTM,HTM
199/PMK.03/2007,Tatacara Pemeriksaan Pajak,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/0de61731-18be-490e-a2d6-d24231cf9097,https://jdih.kemenkeu.go.id/FullText/2007/199~PMK.03~2007Per.HTM,HTM
198/PMK.03/2007,Tatacara Penyegelan dalam Rangka Pemeriksaan di Bidang Perpajakan,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/5dd9be89-d42d-4568-88f4-24456aad600c,https://jdih.kemenkeu.go.id/FullText/2007/198~PMK.03~2007Per.HTM,HTM
197/PMK.03/2007,Bentuk dan Tatacara Pencatatan Wajib Pajak Orang Pribadi,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/36ce0ef3-79dc-46dc-a855-b69451f74c8d,https://jdih.kemenkeu.go.id/FullText/2007/197~PMK.03~2007Per.HTM,HTM
196/PMK.03/2007,Tatacara Penyelenggaraan Pembukuan dengan Menggunakan Bahasa Asing dan Satuan Mata Uang Selain Rupiah Serta Kewajiban Penyampaian Surat Pemberitahuan Pajak Penghasilan Wajib Pajak Badan,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/51d21079-91e8-41ac-8ab8-5d1abddd435d,https://jdih.kemenkeu.go.id/FullText/2007/196~PMK.03~2007Per.HTM,HTM
195/PMK.03/2007,Tatacara Penghitungan dan Pemberian Imbalan Bunga,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/5c482af5-750b-455f-b346-699b686418c2,https://jdih.kemenkeu.go.id/FullText/2007/195~PMK.03~2007Per.HTM,HTM
194/PMK.03/2007,Tatacara Pengajuan dan Penyelesaian Keberatan,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/c29305ae-50c6-43a6-b5f4-678a3dbc35a9,https://jdih.kemenkeu.go.id/FullText/2007/194~PMK.03~2007Per.HTM,HTM
193/PMK.03/2007,"Batasan Jumlah Peredaran Usaha, Jumlah Penyerahan, dan Jumlah Lebih Bayar Bagi Wajib Pajak yang Memenuhi Persyaratan Tertentu yang Dapat Diberikan Pengembalian Pendahuluan Kelebihan Pajak",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/630a37f9-a187-400c-bd0d-1fb490214b64,https://jdih.kemenkeu.go.id/FullText/2007/193~PMK.03~2007Per.HTM,HTM
192/PMK.03/2007,Tatacara Penetapan Wajib Pajak dengan Kriteria Tertentu dalam Rangka Pengembalian Pendahuluan Pembayaran Pajak,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/da59d0a3-0c3f-4bcd-b2b0-f785c643fc37,https://jdih.kemenkeu.go.id/FullText/2007/192~PMK.03~2007Per.HTM,HTM
191/PMK.03/2007,Penerbitan Surat Ketetapan Pajak atas Permohonan Pengembalian Kelebihan Pembayaran Pajak Terhadap Wajib Pajak yang Sedang Dilakukan Pemeriksaan Bukti Permulaan Tindak Pidana di Bidang Perpajakan,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/2ef461e7-3ba1-4c89-b7a0-9bdf1359524e,https://jdih.kemenkeu.go.id/FullText/2007/191~PMK.03~2007Per.HTM,HTM
190/PMK.03/2007,Tatacara Pengembalian Kelebihan Pembayaran Pajak yang Seharusnya Tidak Terutang,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/ec60822b-7e9f-4739-82aa-9bf7d28fb3b0,https://jdih.kemenkeu.go.id/FullText/2007/190~PMK.03~2007Per.HTM,HTM
189/PMK.03/2007,Tatacara Penerbitan Surat Tagihan Pajak,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/b8b14b4e-f053-461d-a2d5-222401d9409f,https://jdih.kemenkeu.go.id/FullText/2007/189~PMK.03~2007Per.HTM,HTM
188/PMK.03/2007,Tatacara Pengembalian Kelebihan Pembayaran Pajak,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/42ca8d79-c1ef-43ab-ae46-c94c6f78a3d8,https://jdih.kemenkeu.go.id/FullText/2007/188~PMK.03~2007Per.HTM,HTM
187/PMK.03/2007,"Jangka Waktu Pelunasan Surat Tagihan Pajak, Surat Ketetapan Pajak Kurang Bayar, dan Surat Ketetapan Pajak Kurang Bayar Tambahan, Serta Surat Keputusan Pembetulan, Surat Keputusan Keberatan, Putusan Banding, dan Putusan Peninjauan Kembali, yang Menyebabkan Jumlah Pajak Yangharus Dibayar Bertambah Bagi Wajib Pajak Usaha Kecil dan Wajib Pajak di Daerah Tertentu",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/c13ee7df-5548-46a8-a139-00792c2b510f,https://jdih.kemenkeu.go.id/FullText/2007/187~PMK.03~2007Per.HTM,HTM
186/PMK.03/2007,Wajib Pajak Tertentu yang Dikecualikan Dari Pengenaan Sanksi Administrasi Berupa Denda Karena Tidak Menyampaikan Surat Pemberitahuan dalam Jangka Waktu yang Ditentukan,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/692ee928-e847-42c7-b461-d7a0ee6b784e,https://jdih.kemenkeu.go.id/FullText/2007/186~PMK.03~2007Per.HTM,HTM
185/PMK.03/2007,Tatacara Penerimaan dan Pengelolaan Surat Pemberitahuan,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/73107798-193c-494f-b33d-d59b99393287,https://jdih.kemenkeu.go.id/FullText/2007/185~PMK.03~2007Per.HTM,HTM
184/PMK.03/2007,"Penentuan Tanggal Jatuh Tempo Pembayaran dan Penyetoran Pajak, Penentuan Tempat Pembayaran Pajak, dan Tatacara Pembayaran, Penyetoran dan Pelaporan Pajak, Serta Tatacara Pengangsuran dan Penundaan Pembayaran Pajak",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/e4e30bfc-4f99-4924-9bcb-3cf3a1adb21a,https://jdih.kemenkeu.go.id/FullText/2007/184~PMK.03~2007Per.HTM,HTM
183/PMK.03/2007,Wajib Pajak Pajak Penghasilan Tertentu yang Dikecualikan Dari Kewajiban Menyampaikan Surat Pemberitahuan Pajak Penghasilan,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/a4bd811f-e5c3-408e-a066-55b0dc4bd0bd,https://jdih.kemenkeu.go.id/FullText/2007/183~PMK.03~2007Per.HTM,HTM
182/PMK.03/2007,Tatacara Pelaporan Surat Pemberitahuan Masa Bagi Wajib Pajak dengan Kriteria Tertentu yang Dapat Melaporkan Beberapa Pasa Pajak dalam Suatu Surat Pemberitahuan Masa,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/946d8cac-6076-4067-bc7d-30a11eae5e2d,https://jdih.kemenkeu.go.id/FullText/2007/182~PMK.03~2007Per.HTM,HTM
181/PMK.03/2007,"Bentuk dan Isi Surat Pemberitahuan, Serta Tatacara Pengambilan, Pengisian, Penandatanganan, dan Penyampaian Surat Pemberitahuan",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/fbd6e17e-5115-4917-9718-28db16dcfea1,https://jdih.kemenkeu.go.id/FullText/2007/181~PMK.03~2007Per.HTM,HTM
180/PMK.011/2007,Penetapan Tarif Bea Masuk atas Impor Beras,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/631f0fd1-d2c4-4c38-bdea-7d31257ca636,https://jdih.kemenkeu.go.id/FullText/2007/180~PMK.011~2007Per.HTM,HTM
